index,Open,Close,High,Low,ATR,EMA_fast,EMA_slow,RSI,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BBB_15_1.5,BBP_15_1.5,EMASignal,TotalSignal
431,136.04,138.93,139.04,135.66,4.806716397684213,151.82183302843598,158.62580000000008,23.144376911573012,140.75987549300578,147.4806666666667,154.20145784032763,9.114131805290988,-0.13613542258068767,1,0
432,137.25,136.72,138.37,133.7737,4.856656912300757,150.8475212201498,158.09160000000008,20.676566550681365,139.04474361128936,146.32266666666666,153.60058972204396,9.947772578471278,-0.1597120217952651,1,0
433,137.46,139.23,140.67,136.67,4.734277353400649,150.09800372207562,157.72880000000006,30.084203285490812,138.48844409742944,145.24800000000002,152.0075559025706,9.307606166791393,0.05485241288473908,1,0
434,142.13,137.44,143.422,137.325,4.928952017200557,149.28135832065138,157.38840000000005,27.499881124249292,137.62807325268975,144.20800000000003,150.7879267473103,9.125605718559692,-0.014291439700801182,1,0
435,142.695,141.66,143.49,140.965,5.089101729029051,148.78965778383517,157.10240000000005,40.81729404712364,137.54569460241734,143.58533333333335,149.62497206424936,8.412612334011843,0.3406085679034193,1,0
436,139.9,141.66,141.91,139.77,4.667801482024899,148.3296798622974,156.84500000000006,40.81729404712364,137.31542339870205,143.22466666666668,149.1339099346313,8.251711671590032,0.36760854176125213,1,0
437,136.82,138.27,138.59,135.63,4.862401270307056,147.68066825827822,156.49420000000006,34.527351953602064,136.9586999635583,142.43133333333336,147.9039667031084,7.684591924681909,0.11980521513499516,1,0
438,134.79,135.35,137.76,133.91,4.790629660263193,146.88514127387316,156.04200000000006,30.08963142066479,136.05390917610185,141.5566666666667,147.05942415723155,7.774635586076029,-0.06395967633580059,1,0
439,133.42,135.87,137.06,133.32,4.640539708797023,146.1744869981394,155.61500000000007,31.823473468120696,135.26865678867594,140.91533333333336,146.5620098779908,8.01428263494972,0.053247534772734764,1,0
440,130.065,131.56,133.079,129.81,4.843319750397449,145.23161686922717,155.06800000000007,25.906405974808944,133.69295413958469,139.96200000000002,146.23104586041535,8.958211315093141,-0.17011792440798737,1,0
441,132.08,130.06,132.39,129.04,4.629988357483527,144.25280287766412,154.44160000000008,24.1686723063833,132.03191893972195,138.97466666666668,145.9174143936114,9.991386046777922,-0.1420128612817767,1,0
442,134.29,135.43,137.34,132.16,5.008561449271595,143.68358978878257,153.8778000000001,40.140355846806486,131.9571833440325,138.20066666666668,144.44414998930085,9.035388139904066,0.2781153145214374,1,0
443,133.13,132.76,133.89,131.48,4.857338385089941,142.97884206047402,153.13240000000008,35.95652415225147,131.67215957462926,137.29466666666667,142.91717375870408,8.19042316580019,0.09673980019619073,1,0
444,132.87,131.88,135.2,131.44,4.70057575864852,142.26278773399181,152.4194000000001,34.63452515278924,131.07734328631417,136.55866666666668,142.0399900470192,8.027792763577812,0.07321742013643075,1,0
445,140.28,137.13,140.76,137.06,5.297636364555873,141.9316401382504,151.8174000000001,47.44349071434838,131.1500545417943,136.26333333333335,141.3766121248724,7.504995902354331,0.5847466666692144,1,0
446,147.08,142.64,147.95,142.53,6.086545455333605,141.97734077449232,151.31880000000012,57.21949403130739,130.93925804765422,136.51066666666668,142.08207528567914,8.162598213100503,1.0500703459818874,1,1
447,148.58,147.96,149.8697,147.46,6.249853247428804,142.36331878904122,150.8476000000001,64.33621290212467,130.22908754143523,137.26000000000002,144.2909124585648,10.244663352127034,1.260925417793082,1,1
448,144.345,148.71,149.0,144.1,6.057017069224691,142.77278209297404,150.3388000000001,65.24193833858052,129.66896734774753,137.892,146.11503265225247,11.926772622418227,1.1577865160876335,1,1
449,147.03,146.14,148.5689,144.9,5.7360146307640205,142.99002195794347,149.77060000000012,59.4896593824984,129.6950332118661,138.472,147.2489667881339,12.676883107247535,0.9368251689391599,1,0
450,146.9,145.38,147.97,144.46,5.418012540654873,143.14421408968906,149.21760000000012,57.81475607322872,129.63537947958028,138.71999999999997,147.80462052041966,13.097780450432083,0.8665535607695558,1,0
451,147.83,151.21,151.27,146.86,5.485439320561322,143.66458737422525,148.77800000000013,65.97887590275168,129.17227763246197,139.35666666666663,149.54105570087128,14.616292535993484,1.081936397633845,1,1
452,149.9,148.71,151.74,147.68,5.281805131909705,143.9900978662107,148.31020000000012,60.40860218084034,129.30197161936715,140.05266666666662,150.8033617139661,15.35236037009812,0.9026406337099138,1,0
453,149.07,148.84,150.66,146.84,5.072975827351174,144.30299477806807,147.91720000000015,60.60078740795966,129.90559940976135,140.95199999999997,151.9984005902386,15.673989145579517,0.8570393783731883,1,0
454,145.39,149.64,149.68,145.26,4.979693566301009,144.64731769561206,147.52520000000015,61.86648549673301,130.57508831375736,141.86999999999998,153.1649116862426,15.922903624786938,0.8439601926885358,1,0
455,137.39,143.78,144.34,137.14,6.054023056829436,144.59136171525,147.10240000000013,49.0434998456902,132.16399434974696,142.68466666666666,153.20533898358636,14.746745481065053,0.5520562422408971,1,0
456,138.43,140.52,141.785,138.34,5.966305477282374,144.32869321749195,146.61540000000016,43.4737204537939,134.08759490876412,143.382,152.6764050912359,12.964535424580333,0.3460364072844908,1,0
457,140.805,140.36,141.97,137.33,5.776833266242032,144.0726484937828,146.11560000000014,43.206135410544704,134.87734090566425,143.71066666666667,152.54399242766908,12.293208243882264,0.3103394600559587,1,0
458,137.79,143.11,143.26,137.65,5.752999942493168,144.0105421393452,145.66160000000013,49.17980940109181,136.71802558432975,144.40066666666664,152.08330774900352,10.640727996182227,0.41600110867902,1,0
459,139.09,137.59,140.7,132.61,6.431142807851287,143.59631361422615,145.09080000000012,39.83502886094589,138.28982765283126,144.78133333333332,151.27283901383538,8.967324075620327,-0.05390333824502907,1,0
460,139.88,137.35,141.66,136.6,6.235265263872532,143.1933256391148,144.63760000000013,39.47269518442205,138.34298256627008,144.79599999999996,151.24901743372985,8.913253727630439,-0.07693939900733666,1,0
461,146.85,140.82,147.3601,139.9,6.774527369033598,143.04020785594608,144.22380000000013,47.18953181169406,138.0957346864742,144.67466666666667,151.25359864685913,9.094794730511397,0.2070446481076168,1,0
462,148.86,149.24,149.77,146.68,7.0853091734573725,143.44019444588506,143.9584000000001,60.698847800694644,138.06871536997397,144.75999999999996,151.45128463002595,9.244659615951909,0.834763819483692,1,0
463,145.55,145.54,147.5199,144.18,6.795979291534891,143.57566577195698,143.7222000000001,53.959354978657224,138.03531990789367,144.54866666666663,151.0620134254396,9.011977639050704,0.5761001502029743,1,0
464,144.59,147.11,148.105,143.11,6.538696535601332,143.80368733505654,143.5286000000001,56.24961136050645,138.054485111274,144.61333333333332,151.17218155539263,9.07087620605658,0.690328132481377,1,0
465,142.77,142.56,146.2,138.8,6.791739887658285,143.72344944247226,143.3478000000001,48.483464742602294,137.83115211046538,144.4253333333333,151.01951455620122,9.131612952761637,0.3585621724449641,0,0
466,153.5,146.5,155.45,145.81,7.6629199037071,143.9025817365063,143.2188000000001,54.52443231094918,138.02838454183293,144.1113333333333,150.19428212483368,8.442013061429874,0.6963411783117711,0,0
467,155.52,154.51,156.74,152.93,8.031074203177516,144.586931301893,143.2272000000001,64.0476016887848,137.44721663926452,144.49799999999996,151.5487833607354,9.75900477617052,1.209992031222735,0,0
468,154.925,152.06,155.83,151.49,7.503777888437871,145.069064766287,143.1614000000001,59.7922145452753,137.272270575059,144.71266666666665,152.1530627582743,10.28299217061071,0.9937461153190977,0,0
469,156.01,157.28,159.44,154.18,7.486095332946746,145.85686703942977,143.2462000000001,65.25691643550138,136.57187364254187,145.222,153.87212635745814,11.91296960165558,1.1969840382507009,0,0
470,163.85,156.77,164.08,154.95,7.7209388568115,146.5609401336601,143.3616000000001,64.30810653518694,136.4532282850093,146.08800000000002,155.72277171499076,13.190367059567839,1.0543462946496114,0,0
471,159.67,166.02,166.48,159.26,8.005090448695569,147.81636335084332,143.74060000000011,72.39626362486685,135.90235210011767,147.788,159.67364789988235,16.084726635291556,1.2669754376696822,2,0
472,158.15,159.48,160.71,156.32,8.247220384596204,148.5688560378857,143.9268000000001,61.45578619207052,136.82166858644524,149.06266666666667,161.3036647468881,16.423962289088387,0.9255099651622883,2,0
473,156.71,157.96,158.23,153.27,7.956188901082458,149.174736293506,144.11660000000012,59.14755017499238,137.63509629239468,150.05266666666665,162.47023704093863,16.550949276838768,0.8183929341651487,2,0
474,161.84,157.65,166.2,157.25,8.098161915213534,149.72152750037657,144.3598000000001,58.648379518334536,139.74816895844947,151.39,163.0318310415505,15.379920789418744,0.7688580506647811,2,0
475,159.25,163.64,164.515,158.93,7.9219959273258835,150.61949346809422,144.71540000000013,64.99156736704154,142.11716332214772,153.14266666666666,164.1681700111856,14.398996157638114,0.9760478050442851,2,0
476,155.91,156.57,159.79,155.38,7.970282223422184,151.00339711531396,144.9494000000001,54.10684549725381,144.28984514954453,154.19266666666667,164.0954881837888,12.844737342185061,0.6200331304175724,2,0
477,162.25,156.8,162.34,156.72,7.65595619150473,151.37737149497113,145.1446000000001,54.38300052457924,144.95835418451748,154.69666666666666,164.43497914881584,12.59020338574309,0.6079927008498068,2,0
478,161.12,162.88,163.17,158.46,7.472248164146909,152.1194765598117,145.47520000000011,61.23447370220576,146.4029929156856,155.85266666666666,165.30234041764774,12.12641907653948,0.8718294154125557,2,0
479,166.46,161.79,167.8699,161.5,7.314769854983065,152.74338129788836,145.8526000000001,59.45565843363679,147.83333544491543,156.83133333333333,165.82933122175123,11.474745125444192,0.7755427778578048,2,0
480,168.91,166.42,171.53,165.91,7.661231304271199,153.62574379479878,146.3498000000001,64.34417738545434,150.77270552273055,158.422,166.07129447726945,9.65685886716422,1.022793312753663,2,0
481,168.76,167.23,168.88,166.1,6.963912546518172,154.50343774352143,146.9158000000001,65.16071795305913,153.13081530302227,159.804,166.47718469697773,8.351711718076803,1.0564059993246708,2,0
482,165.02,167.4,167.82,163.91,6.527639325587003,155.33547401813294,147.52940000000007,65.34578316436,153.78432250328132,160.66333333333336,167.5423441633854,8.563261681842409,0.9896537331527714,2,0
483,163.92,165.07,166.5984,163.57,6.1422622790745764,155.96350795244695,148.04620000000008,60.455271939983156,155.41197448614554,161.5306666666667,167.64935884718784,7.575889218791664,0.7892230258453569,2,0
484,170.62,165.29,171.27,165.04,6.1547962392067825,156.5652171168052,148.6032000000001,60.763344434503864,156.0474865962366,162.06466666666668,168.08184673709675,7.42565322126156,0.7680103716010931,2,0
485,167.39,170.4,171.04,166.77,6.096968205034385,157.45778375443066,149.17800000000008,67.33157310003762,156.60424156134775,162.97333333333336,169.34242510531897,7.8161152401034215,1.0830239956136896,2,0
486,168.02,167.66,169.87,166.64,5.76311560431519,158.1159912541448,149.6980000000001,61.2253238722543,156.5680036669416,163.08266666666668,169.59732966639177,7.989399649738075,0.8513100626637534,2,0
487,168.71,165.75,169.03,165.5,5.444099089413021,158.60850794742578,150.24760000000006,57.20699744167119,157.08443537407928,163.5006666666667,169.9168979592541,7.848568967205937,0.6752846204228904,2,0
488,171.78,170.09,171.78,169.2,5.527799219496875,159.34924937017252,150.94240000000008,63.28993224460262,157.85916248288385,164.30933333333334,170.75950418378284,7.851253145022594,0.9481018255713197,2,0
489,171.16,172.14,173.36,169.85,5.239542188140182,160.1744590882259,151.66780000000008,65.83851513725443,158.79065940167118,165.27533333333335,171.76000726499552,7.847116446086536,1.0292992939204781,2,0
490,172.36,171.83,173.63,170.13,4.991036161263013,160.92642946963068,152.47320000000008,65.07937444663904,158.93485121254147,165.82133333333334,172.7078154541252,8.305906100692956,0.9362653210501432,2,0
491,177.5,175.06,178.3,174.415,5.202316709654012,161.8382727296545,153.37320000000008,69.19187383348302,160.42303445944785,167.054,173.68496554055216,7.938709088740352,1.103682823492199,2,0
492,174.57,178.44,178.49,174.44,5.037700036846297,162.90935190838647,154.23340000000005,72.90233108200016,161.9421811796114,168.49666666666664,175.0511521537219,7.7799586386143105,1.2585136432883177,2,0
493,174.03,174.31,174.88,171.94,5.24660003158254,163.64487759171638,155.06440000000006,62.65706914667483,162.7785419765063,169.25866666666664,175.738791356827,7.657066923399711,0.889755874682742,2,0
494,177.84,174.61,178.03,174.4,5.028514312785035,164.35230484386372,155.91900000000004,63.07588245114351,164.09030585539335,170.11333333333332,176.13636081127328,7.081193884006697,0.8732895693350448,2,0
495,178.55,177.77,179.61,176.7,5.02444083953003,165.2179625958725,156.73180000000005,67.36021067066514,164.40964319870642,170.86999999999998,177.33035680129353,7.5617215442073595,1.034026232004589,2,0
496,176.69,178.96,179.01,176.34,4.688092148168595,166.10454565420332,157.45820000000006,68.87150184726953,164.71009420979968,171.652,178.5939057902003,8.088348274649068,1.0263684225098904,2,0
497,172.17,175.6,175.73,172.0,5.01265041271594,166.71715561199665,158.01100000000005,60.13604770557619,165.3325370436536,172.19866666666664,179.0647962896797,7.974660612563457,0.7476892747504491,2,0
498,173.88,174.72,175.28,172.75,4.703700353756519,167.23346815315816,158.53120000000007,57.99542296728342,166.55364600232795,172.84199999999996,179.13035399767196,7.276418923261714,0.6493236545442013,2,0
499,171.06,174.07,174.14,170.21,4.676028874648444,167.67453472392214,159.08980000000005,56.349226032589115,167.90974291721523,173.42733333333328,178.94492374945133,6.362999776411318,0.5582379823617704,2,0
500,167.99,170.21,172.64,167.65,4.925167606841521,167.83811312883037,159.58640000000005,47.460288037991276,167.88100458807568,173.41466666666662,178.94832874525756,6.382000075261921,0.2104388900918728,2,0
501,165.51,168.82,169.42,164.91,4.978715091578449,167.90146066890583,159.93860000000004,44.642578765567784,168.12476831131605,173.492,178.85923168868393,6.187295885324907,0.06476631986557851,2,0
502,163.51,165.38,166.35,163.015,5.096755792781528,167.73878578704094,160.27200000000005,38.377288065452824,168.01887446866272,173.46733333333333,178.91579219800394,6.281826969923959,-0.2421670544100046,2,2
503,160.51,163.98,164.48,159.76,5.1715049652413105,167.4962834781996,160.57480000000004,36.087100632525484,166.64884955721428,173.05999999999997,179.47115044278567,7.409164963348778,-0.20814123619712238,2,2
504,158.61,160.62,161.0,157.63,5.3398613987782655,167.05265228605768,160.79440000000002,31.132787179919518,164.36345498845873,172.29199999999997,180.22054501154122,9.20361364606743,-0.23607452458234987,2,2
505,157.05,159.59,160.0,154.46,5.457024056095656,166.5711908482475,161.11060000000003,29.742010958367572,162.2276080316623,171.476,180.7243919683377,10.786806279989852,-0.1425981965671584,2,2
506,150.9,155.09,155.57,150.38,5.993163476653421,165.830468858038,161.40200000000002,24.441679005331522,159.19509425492308,170.14466666666667,181.09423907841025,12.870897015179539,-0.18745454619398177,2,2
507,151.45,150.62,154.12,150.1,5.849854408560076,164.84914828655167,161.60720000000003,20.424380269315495,155.6799397305162,168.29,180.9000602694838,14.986107635015506,-0.20063106846369277,2,2
508,158.93,154.73,159.28,154.5,6.251303778765779,164.19630000999996,161.83960000000002,31.865351669022,153.66832948259056,166.98466666666667,180.30100385074277,15.949173597666977,0.03986345880002904,2,0
509,160.2,158.52,160.39,155.98,6.166831810370667,163.83008710612899,162.25820000000004,40.61366400714731,152.61682470969163,165.91199999999998,179.20717529030833,16.02677960642793,0.22200441744500957,2,0
510,161.475,162.95,163.41,159.41,5.984427266031998,163.77330729283034,162.77020000000002,49.10127006077403,152.48255498746133,164.92399999999998,177.36544501253863,15.087488797917409,0.42066837903432575,2,0
511,158.82,157.44,162.88,155.8,6.150937656598852,163.36470682232516,163.10260000000002,41.00257296269314,152.13113831827883,163.48933333333332,174.8475283483878,13.894723017674334,0.23370181946535715,2,0
512,163.36,159.3,165.02,159.04,6.355089419941875,163.10246767249774,163.30380000000002,44.4397765018153,152.05935800840865,162.40266666666668,172.7459753249247,12.737855689879506,0.3500157556359146,2,0
513,164.49,163.17,165.55,162.1,6.340076645664463,163.10682459685273,163.65640000000002,51.03478494752781,152.52328556804167,161.6326666666667,170.74204776529172,11.271707986370355,0.5843818760401484,0,0
514,168.47,166.23,168.91,165.55,6.254351410569541,163.30831978415256,164.03880000000004,55.65887257399886,153.21484958978002,161.11,169.00515041022,9.800943964024576,0.8242496807516367,0,0
515,164.39,166.56,167.36,162.95,5.990872637631038,163.5181056045298,164.51880000000006,56.15501720619027,153.5022895714881,160.86666666666667,168.23104376184526,9.155877035033463,0.8865454783039778,0,0
516,164.695,163.2,166.6,161.97,5.796462260826603,163.49758266230208,164.85280000000006,49.845316599557925,153.7654447151602,160.492,167.21855528483977,8.382418170176429,0.7012917373996207,0,0
517,163.06,165.12,165.42,162.43,5.395539080708515,163.60225474860516,165.06500000000008,53.18513896285386,153.77580512159565,160.47466666666662,167.1735282117376,8.348808798569623,0.8467255818081078,0,0
518,163.84,164.85,165.12,160.8738,5.231347783464443,163.68275444224355,165.32080000000005,52.63745904375672,153.7580372303035,160.53266666666661,167.30729610302973,8.44018800289426,0.8186398144642354,0,0
519,152.58,162.51,162.85,152.0,6.31972667154095,163.6070928653246,165.42540000000005,47.8887097767232,153.84359395978893,160.65866666666662,167.4737393735443,8.483915431736461,0.6358263816807874,1,0
520,165.54,160.24,166.15,159.75,6.331194289892244,163.38986106756172,165.49480000000003,43.64463809909536,153.8978853625133,160.7019999999999,167.50611463748652,8.467989990773741,0.4660499547248543,1,0
521,164.98,164.32,166.69,162.15,6.348166534193351,163.44987003094485,165.4608,52.11895980421982,154.78408345291035,161.31733333333327,167.85058321375618,8.099873392926883,0.7297988536810991,1,0
522,169.82,167.3,170.5413,166.19,6.330042743594303,163.69826551281938,165.61720000000003,57.326595419841794,157.12791522116495,162.4293333333333,167.73075144550162,6.527660987549461,0.9593739414258885,1,0
523,171.03,168.88,171.91,168.47,6.084322351652257,164.03257096360522,165.8356,59.8961697141509,158.52988709290665,163.37266666666662,168.2154462404266,5.9285064907960585,1.068612844075561,1,1
524,171.85,172.55,173.34,170.05,5.852276301416221,164.58208251434039,166.1336,65.29029765414623,158.7775962172713,164.30799999999996,169.83840378272862,6.731752297792751,1.245153547896417,1,1
525,170.97,172.79,172.95,170.25,5.401951115499616,165.11162557793133,166.3166,65.62624026592128,158.62900718232336,164.96399999999997,171.29899281767658,7.680454908557756,1.117680258307716,1,1
526,167.37,168.88,169.58,166.56,5.520243813285384,165.35474650838736,166.56279999999998,55.84255464590233,160.01421797980495,165.72666666666663,171.4391153535283,6.893819566589579,0.7760053968262209,1,0
527,172.33,168.64,173.08,168.04,5.451637554244618,165.5666983465559,166.7996,55.280486726863906,161.16883779718634,166.34933333333328,171.5298288694802,6.228453619067028,0.7210856713111294,1,0
528,174.14,172.12,175.48,171.55,5.649975046495387,165.9894920016168,166.9844,61.52041246340375,161.51319464732586,166.94599999999994,172.37880535267402,6.5084582471866135,0.9761812419299515,1,0
529,176.05,176.28,176.65,174.9,5.489978611281761,166.653395743448,167.27419999999998,67.5369105001299,161.17418472788694,167.61599999999996,174.05781527211298,7.68639661143688,1.1724812521019494,1,1
530,171.73,174.83,175.35,171.43,5.398553095384366,167.1809185987094,167.4424,63.680761710375414,161.2065823680969,168.1673333333333,175.1280842985697,8.278362779814236,0.9785882083658517,1,0
531,172.86,171.66,173.9458,170.95,5.181616938900889,167.46989159234107,167.53099999999998,55.92432748857521,161.95896402857417,168.73133333333328,175.5037026380924,8.027399737759568,0.7162217190820256,1,0
532,171.68,172.39,174.1,170.68,4.92995737620076,167.78731794122228,167.6308,57.25645408796491,162.47893283393717,169.21599999999995,175.95306716606274,7.962683394079506,0.7355624429565362,1,0
533,174.48,172.9,176.2399,172.12,4.814234893886366,168.1171683966273,167.7874,58.23628355839574,163.12571155892564,169.75266666666664,176.37962177440764,7.807777324351505,0.737464512899517,0,0
534,174.745,175.84,175.88,173.33,4.552201337616884,168.6154155968449,167.99839999999998,63.58333933541209,164.33026717934723,170.64133333333334,176.95239948731944,7.396878623373123,0.9118691311279602,0,0
535,174.01,174.61,174.84,172.31,4.406172575100187,169.00216297769362,168.08259999999999,60.01170636640193,166.71067564435901,171.59933333333336,176.4879910223077,5.69775837004924,0.8079236528931827,0,0
536,170.16,174.78,175.0,169.51,4.5610050643715905,169.3749266565521,168.225,60.35370736412923,168.250180536703,172.29666666666668,176.34315279663036,4.697114817423841,0.8068505925356537,0,0
537,165.71,170.33,170.35,162.8,5.620861483747076,169.43654429161327,168.3166,48.3312973810621,168.87687070333737,172.49866666666668,176.12046262999598,4.199216183308823,0.2006089397878258,0,0
538,162.45,159.22,163.84,158.28,6.539309843211781,168.77741240183178,168.0992,31.129565384346087,165.79921573382774,171.85466666666665,177.91011759950555,7.047176606014667,-0.5432473821353613,0,0
539,163.5,159.69,164.3894,157.82,6.543608437038669,168.19112773074585,167.8502,32.262780551658786,163.43829675450715,170.9973333333333,178.55636991215945,8.84111632792654,-0.24793482049065751,2,2
540,158.98,159.78,162.76,157.02,6.428807231747427,167.64847432876223,167.60920000000002,32.49909555157892,161.53705696515976,170.13,178.72294303484023,10.101619978651893,-0.10223836920806674,2,2
541,160.02,161.62,162.3,154.7,6.596120484354941,167.25954050110016,167.34040000000005,37.45570213399769,160.48410969286275,169.646,178.80789030713723,10.801186361172373,0.061989953440742734,2,0
542,164.415,162.41,166.33,162.3,6.326674700875665,166.94666692038402,167.01980000000006,39.57248518576159,159.67795741745246,169.23066666666665,178.78337591588084,11.289572318509084,0.14299831133101193,0,0
543,166.98,164.51,169.68,164.18,6.461435457893429,166.7894626029399,166.82380000000003,45.06403675251653,159.09184331361013,168.7233333333333,178.35482335305647,11.416903435276499,0.28127302604761417,0,0
544,170.0,166.23,171.08,165.94,6.4769446781943705,166.7533682414599,166.65620000000007,49.26040838661858,158.88149600376607,168.05333333333328,177.2251706629005,10.915388760989226,0.40060152247492314,0,0
545,171.51,169.8,172.54,169.405,6.453095438452317,166.94992512910764,166.49680000000004,56.86006463816804,158.91807181847324,167.71799999999996,176.51792818152668,10.493719435632103,0.6182964199850344,0,0
546,171.34,173.07,173.78,171.09,6.099796090101985,167.3447686691652,166.37900000000005,62.56626674416314,158.90220000224457,167.81199999999998,176.7217999977554,10.618787688312414,0.7950683517769547,0,0
547,175.79,172.19,176.62,171.79,5.918396648658846,167.6573642388965,166.31080000000006,60.18584224061393,158.90397971320974,167.79866666666666,176.6933536201236,10.60161815364873,0.7468514831557193,0,0
548,176.12,175.53,177.18,174.82,5.7857685559932985,168.1652762234838,166.32700000000006,65.69071322960467,158.80291642170968,167.97400000000002,177.14508357829035,10.919646586126824,0.9119469600018936,0,0
549,172.32,175.08,175.18,170.82,5.632087333708542,168.61138743487194,166.34720000000004,64.35860421676398,158.84609862225395,167.92333333333332,177.0005680444127,10.811165465683988,0.8942096296095278,0,0
550,169.08,172.19,172.5,168.17,5.814646286035897,168.84226566488022,166.38680000000005,56.222953987321404,158.90979315650563,167.762,176.61420684349437,10.55329197731831,0.7501071246010369,0,0
551,172.89,172.17,174.14,171.03,5.428268245173625,169.0569582026299,166.45380000000006,56.16835720883074,158.99613373009012,167.588,176.17986626990987,10.253557856063527,0.766647539431969,2,0
552,172.7,172.0,175.3,171.64,5.17565849586311,169.24683186697635,166.58620000000002,55.65790320434325,159.00540706265377,167.69933333333333,176.39325960401288,10.368468494026478,0.7473374245863321,2,0
553,179.61,174.92,180.17,174.64,5.6034215678826635,169.6128427142682,166.80500000000004,62.211966169244825,160.3701242845891,168.746,177.1218757154109,9.927199122243962,0.868558477332725,2,0
554,182.64,179.7,182.94,179.12,5.948647058185142,170.26362705528314,167.18660000000003,70.21848466193651,161.60367178549416,170.07999999999998,178.5563282145058,9.96746027105577,1.0674626888289303,2,0
555,177.83,182.01,182.88,177.71,5.837411764158692,171.02145756784552,167.63500000000005,73.26064384639595,163.05661076728072,171.56199999999995,180.0673892327192,9.915236745572145,1.1141988164285181,2,0
556,178.085,177.57,179.23,177.26,5.6820672264217364,171.44394417637162,168.08460000000002,60.14069685473651,164.85452089189369,172.62533333333332,180.39614577477295,9.003096233198255,0.8181563513422427,2,0
557,179.47,178.2,180.57,178.09,5.298914765504345,171.87981874563798,168.63620000000003,61.23519253155223,166.82957930614327,173.67799999999997,180.52642069385666,7.886342189404181,0.8301491104406329,2,0
558,179.33,179.38,180.63,178.14,4.897641227575154,172.36370140720973,169.12920000000003,63.33068495496567,168.58995968138353,174.66933333333333,180.74870698528312,6.961008593704441,0.8874302630794745,2,0
559,180.16,179.29,181.33,178.53,4.59797819506442,172.81055938093814,169.54460000000003,63.04188597603595,170.27004933609177,175.54,180.8099506639082,6.004273286895544,0.8557908070830955,2,0
560,177.085,180.33,180.42,177.07,4.419695595769502,173.29568458216795,169.8922,65.08610795493183,171.22572189765924,176.242,181.25827810234074,5.692488853214046,0.9074734211897498,2,0
561,175.85,176.28,176.8499,175.27,4.511167653516717,173.48822106073777,170.269,52.51716627288185,171.60306439358368,176.456,181.3089356064163,5.500448391005475,0.48186664585377054,2,0
562,173.04,175.64,175.86,172.15,4.4567151315857565,173.6270455084321,170.59580000000003,50.794851428650475,172.12507640931807,176.68599999999998,181.2469235906819,5.162744745686597,0.3853302429647146,2,0
563,171.55,172.99,173.2,169.12,4.751470112787788,173.58594579821067,170.7922,44.13562300557412,171.7641810012414,176.5166666666666,181.26915233209178,5.384744404220775,0.12896609112117433,2,0
564,168.28,169.75,170.58,167.46,4.862688668103819,173.33846542413258,170.86260000000001,37.46343285372051,170.78912745492013,176.1613333333333,181.53353921174644,6.09918848451021,-0.09671329416986828,2,2
565,169.93,171.14,173.47,169.69,4.708018858374702,173.19662894515628,170.95420000000001,41.66702489432199,170.58988661450834,176.09133333333327,181.5927800521582,6.248401456999502,0.04999715653059554,2,0
566,179.28,172.26,181.14,170.75,5.519730450035458,173.13620127127524,171.1354,44.97819915203053,170.6054143608729,176.09733333333327,181.58925230579362,6.237367560887187,0.15063820564579733,2,0
567,175.11,179.3,179.5,172.3108,5.765483242887536,173.53386570538652,171.41899999999998,60.598587533889905,171.23155999566032,176.58399999999995,181.93644000433957,6.062202695985626,0.7537160620014423,2,0
568,175.25,174.33,177.74,172.21,5.954699922475031,173.58522920826482,171.60859999999997,49.56174520981913,171.1602562068249,176.54466666666661,181.92907712650833,6.099771306043478,0.2943445542289039,2,0
569,181.115,175.74,182.13,175.53,6.21831421926431,173.72424667869936,171.87319999999997,52.30028070526205,171.0424643032532,176.2806666666666,181.51886903008,5.9430253611627615,0.4483919645370212,2,0
570,175.205,179.45,179.63,174.69,6.035697902226551,174.09365011878327,172.2574,58.834633739110465,171.2154990039771,176.10999999999993,181.00450099602276,5.55845891320519,0.8411992359092456,2,0
571,174.91,174.56,176.75,173.92,5.963455344765615,174.12373720789404,172.46219999999997,49.003448957854566,171.01993930133938,175.90933333333322,180.79872736532707,5.5589933056353065,0.36201425733906584,2,0
572,172.125,175.08,175.96,170.7,5.862961724084816,174.18543158157829,172.6178,49.990806906980445,170.89249501206683,175.70133333333325,180.51017165459967,5.473878006541127,0.4353967328673248,2,0
573,169.08,171.18,171.58,168.34,5.988252906358416,173.99153276986357,172.6638,43.045652974768714,170.30812088641122,175.15466666666654,180.00121244692187,5.534018444942371,0.08994850694909327,2,0
574,164.29,165.32,167.8799,164.28,6.1185024911643575,173.4320790427756,172.5192,34.94125547052592,168.43711263238447,174.22333333333324,180.00955403428202,6.642302830790492,-0.2693565276444916,2,2
575,164.02,161.84,164.96,159.72,6.044430706712306,172.68420297549974,172.30020000000002,31.08013423473015,166.1008274813089,172.99066666666658,179.88050585202427,7.9655617474827425,-0.3092109530193405,2,2
576,158.735,163.76,164.2,157.8,6.095226320039116,172.10844794482233,172.19780000000003,35.452663588023576,164.6021795096711,172.1559999999999,179.7098204903287,8.77555297559052,-0.05574526895028449,2,2
577,167.48,164.77,170.3,164.53,6.158765417176388,171.63499969031767,172.12040000000005,37.7606384557873,163.54204654680507,171.43133333333324,179.32062011986142,9.20401963063327,0.07782411049448779,0,0
