Open,Close,High,Low,ATR,EMA_fast,EMA_slow,RSI
264.89,277.97,279.92,252.95,20.609684091005835,251.3764165784129,250.4249999999999,62.206580204478634
255.94,248.23,270.0,248.0,21.946872078005008,250.80434083688326,249.4369999999999,47.65891281452747
277.39,275.43,281.22,271.86,23.524461781147153,255.2817334119954,249.90499999999992,57.70938502782155
277.14,285.34,286.44,269.37,22.602395812411846,260.7468727916326,251.20049999999992,60.75965830164323
263.75,266.17,278.09,263.0,22.564910696353007,261.7328959204267,251.38549999999992,52.60464307642667
282.0,288.95,290.82,281.23,22.862780596874,266.6814602985309,253.7624999999999,59.73939458629055
295.52,292.92,299.55,291.41,21.110954797320574,271.4521038806162,256.1619999999999,60.87974674513267
296.44,302.74,303.4,293.13,19.592246969131914,277.14081226595874,259.2534999999999,63.705160406818266
303.67,289.17,304.0,285.8,19.39335454497021,279.3279373085117,260.9974999999999,57.34587367424808
282.28,298.81,301.44,277.72,20.011446752831606,282.87013052514595,263.1974999999999,60.46125592019914
257.26,273.36,278.41,256.37,23.215525788141377,281.14101588421033,264.4784999999999,49.793133503528374
281.1,273.52,286.0,272.96,21.761879246978328,279.75537663253573,265.23149999999987,49.85493922421576
286.53,292.65,297.88,286.5,22.133039354552857,282.0998536084383,267.58799999999985,56.90293633098862
300.95,288.08,302.53,286.13,21.31403373247387,283.1871529523586,269.6619999999998,54.856381282831
297.26,298.18,304.18,289.23,20.56917177069189,285.91312514283885,273.35249999999985,58.51984417311436
318.62,313.05,320.45,310.5,20.81214723202162,290.8471023895954,277.54299999999984,63.38109338245047
322.63,320.3,324.65,318.21,19.496126198875668,296.2021746823963,281.31899999999985,65.5671670384511
320.0,323.62,324.57,320.0,17.363822456179143,301.1872338310515,285.16649999999987,66.58223333452901
315.36,319.0,319.75,314.61,16.17041924815355,304.42591858904217,288.48499999999984,63.67965636104701
324.74,324.95,325.98,322.85,14.857502212703045,308.1575697546709,292.62199999999984,65.81234372993487
324.19,324.87,326.22,323.35,13.14500189660261,311.1961934356398,294.9669999999998,65.75466252647585
321.47,327.2,327.22,321.47,12.088573054230809,314.1059764473417,298.91549999999984,66.69917008386021
323.6,319.61,323.9,318.71,11.574491189340694,315.10670800237045,301.1244999999998,60.64515570972132
314.18,321.55,321.55,313.85,11.020992448006309,316.2782156383031,302.93499999999983,61.634131135333426
322.37,320.03,323.4,318.0,10.217993526862546,316.9603582495207,305.6279999999998,60.314631337523124
322.57,325.21,325.22,320.2648,9.499708737310764,318.46029311324423,307.4409999999998,63.290477318274775
323.51,321.45,324.76,318.95,9.036893203409225,319.0038761835635,308.8674999999998,59.6810988961351
315.31,318.85,319.64,313.6345,8.862408460065048,318.97589869564285,309.67299999999983,57.175856683875494
304.3,308.66,313.49,302.22,9.97206439434147,317.1002807509805,310.6474999999998,48.33949738270018
320.93,309.51,322.68,308.29,10.603198052292685,315.7202297053477,311.1824999999998,49.069030251928645
320.5435,323.87,324.09,318.75,11.171312616250871,317.20200612255724,313.7079999999998,59.74095414208422
324.45,324.34,327.85,321.38,10.499696528215036,318.49982319118317,316.2489999999998,60.045412801283874
312.6,317.69,318.4,312.19,10.735454167041455,318.35258261096806,317.5009999999998,53.66515117428287
310.06,308.95,311.77,304.88,11.031817857464105,316.6430221362466,318.5444999999998,46.45652288484749
320.25,318.31,323.33,317.5188,11.51012959211209,316.9461090205654,319.5509999999998,53.835414362997426
317.92,319.23,319.56,315.65,10.424396793238937,317.36136192591715,319.8599999999998,54.519917224412794
318.58,317.7,319.99,317.31,9.318054394204804,317.4229324848413,319.72999999999973,53.065986668607366
317.19,316.57,319.02,316.0,8.41833233788983,317.2678538512338,319.3774999999997,51.92954411022247
316.27,318.73,318.74,315.0,7.749999146762712,317.5336986055549,319.36399999999975,54.02088418349285
313.59,315.24,315.7,312.09,7.591427840082331,317.116662495454,318.87849999999975,50.10728406650554
311.85,311.34,315.5,309.55,7.356938148641996,316.06636022355326,318.20199999999977,45.97200453622622
316.7,312.68,317.57,312.17,7.195946984550285,315.45065836472537,317.4759999999998,47.62224992912419
311.64,316.96,317.07,311.15,7.013668843900247,315.7250841165935,317.34349999999984,52.744688572350384
310.6,310.33,312.67,308.25,7.256001866200208,314.7441597317583,316.7824999999998,45.14543377543186
307.235,309.63,310.43,306.2,6.823715885314466,313.81431250780224,316.2624999999998,44.395074823123416
297.16,303.19,304.4399,297.156,7.630899330269541,311.8826193245655,315.1614999999998,37.94766071835877
299.84,298.39,300.9,297.48,7.356485140231031,309.42941581100814,314.0084999999998,33.87362101125331
293.79,299.8,299.96,292.75,7.335558691626596,307.67861293627936,313.0559999999998,36.11230520266687
297.15,297.43,300.58,296.5,6.87047887853708,305.81522876604674,312.49449999999985,33.964801620723314
296.24,300.35,300.6,295.19,6.661839038746073,304.8215508085837,312.0364999999998,38.93594533730311
289.93,293.65,293.68,289.52,7.257290604639496,302.79035975247757,310.52549999999985,32.66645447511028
289.46,291.52,292.69,285.22,7.424820518262417,300.74120343384527,308.88449999999983,30.90844581825006
291.12,289.8,293.97,288.12,7.199846158510646,298.7518937186007,307.4899999999999,29.484732538447574
284.82,289.91,289.98,284.7,6.925582421580558,297.14427667885514,306.5379999999999,29.714787212318665
284.69,284.27,284.89,282.9197,6.9348277899262,294.8034991008815,304.8359999999999,25.05753137544124
280.53,284.0,284.25,280.3735,6.500780962793887,292.83922653708487,303.0744999999999,24.85035879031581
282.23,279.44,282.65,278.56,6.349240825251903,290.4030035303422,301.1614999999999,21.51266303663468
279.5,280.02,281.18,278.95,5.760777850215919,288.5151847066436,299.33399999999995,22.97473227820122
279.8,279.74,281.9,279.12,5.334952443042212,286.9196965781629,297.38449999999995,22.747438071532336
279.5,280.41,281.77,278.8,4.997102094036178,285.73611538213333,295.6429999999999,24.72736555932195
277.0,279.86,280.79,276.98,4.827516080602438,284.6677307672,294.0689999999999,24.162527270336426
271.46,275.15,275.3,270.93,5.413585211944948,282.93723426407274,292.1924999999999,19.84844456790815
267.78,271.46,272.5599,267.321,5.7586444673813775,280.8504643978777,289.9174999999999,17.1785422830202
268.81,270.77,271.1,268.5,5.358838114898321,279.0176526891727,287.93949999999984,16.711491278971955
268.6,268.48,270.07,265.86,5.294718384198556,277.1017158365958,285.8819999999999,15.188693284402055
270.0,266.92,270.8,264.91,5.379758615027332,275.2504947753966,284.0684999999999,14.20868956933045
267.48,270.71,271.0,267.3,5.194078812880568,274.42495027077905,282.6844999999999,26.93465779886401
263.79,265.58,265.89,262.73,5.592067553897624,272.81677749427377,280.9734999999999,22.02178336005943
261.07,261.74,263.31,260.68,5.493200760483674,270.80281794986035,279.18899999999985,19.12105301661547
258.31,259.45,259.53,256.29,5.487029223271719,268.7386692317039,277.14399999999983,17.586129020697317
267.27,264.16,268.25,263.45,5.960310762804332,267.90618391684865,275.66949999999986,30.361347703326054
266.6,267.25,268.0,265.9,5.657409225260852,267.7868777501489,274.45599999999985,37.431354712126414
265.58,267.84,267.98,265.31,5.230636478795018,267.7965363410309,273.35799999999983,38.75059047395987
266.94,264.29,267.16,262.5,5.246259838967155,267.1589842790253,272.0769999999999,33.96311065942261
262.71,266.37,266.44,262.52,5.056794147686134,267.0155325919298,271.18199999999985,38.87909907574152
262.59,261.78,263.18,260.84,5.124394983730977,266.0636175752153,270.0709999999998,32.87793364422519
263.69,262.01,264.005,261.18,4.795909986055122,265.3265961979034,269.19949999999983,33.449861188619565
265.54,263.19,266.083,260.4,4.9226371309043975,264.938124161921,268.35799999999983,36.532609031987064
267.9,266.29,268.0,265.3926,4.9065461122037695,265.1839197688445,267.6854999999999,44.09220489810137
265.8,267.1,267.43,264.23,4.662753810460372,265.5322979926909,267.01999999999987,45.96089338309355
263.68,265.76,265.78,263.01,4.580931837537466,265.5736983576562,266.31499999999994,43.300564250407014
263.75,262.64,264.88,262.1,4.44937014646068,265.04029865626416,265.68949999999995,37.66099442799392
261.13,264.47,264.78,261.07,4.343745839823437,264.93660799148887,265.34,42.538350860122065
261.55,261.96,262.79,260.92,4.230353576991519,264.3954065384909,264.89949999999993,38.00662106077661
258.3,262.2,262.47,258.28,4.224588780278452,263.9962417133107,264.5854999999999,38.70042353320849
258.69,260.14,260.44,256.85,4.38536181166724,263.2951068563451,264.2464999999999,34.96812518595021
258.74,259.43,260.35,258.11,4.078881552857635,262.59236015519144,263.68249999999995,33.722661424266846
256.77,257.24,257.49,255.365,4.076898473877973,261.6192037633385,263.2654999999999,30.054025197157742
257.05,257.13,258.19,256.32,3.7616272633239776,260.80298489727693,263.03499999999997,29.872656341973506
257.33,257.5,257.845,255.38,3.5763947971348427,260.2024421886811,262.93749999999994,31.419433197640995
249.54,255.82,255.93,249.16,4.25690982611558,259.4056345180118,262.52049999999997,28.273269226239563
247.24,248.76,249.17,237.26,6.300208422384783,257.47006460564603,261.59599999999995,19.26551483087253
244.76,243.26,245.3,241.21,6.478750076329811,254.88641649552858,260.36699999999996,15.101020436337507
248.97,243.29,249.75,242.57,6.578928636854124,252.7779771327052,259.31699999999995,15.212099344130836
247.42,249.05,249.25,246.72,6.49051026016068,252.10016310857696,258.45099999999996,33.71377743604202
243.16,246.58,246.73,242.88,6.444723080137728,251.0964970888357,257.691,30.538664089471396
244.51,243.58,244.8,241.805,6.206191211546625,249.72986125450194,256.7695,27.09498604469887
242.1,243.18,243.24,241.22,5.656735324182824,248.53897739004705,255.769,26.649778679266845
241.16,239.96,242.2,239.6218,5.3569445635852775,246.9791633191294,254.45250000000001,23.23495272874807
237.52,240.51,240.99,237.32,5.115952483073097,245.80295180656043,253.123,25.05745350046103
234.59,236.41,237.58,234.29,5.273673556919797,244.0951423871858,251.6555,20.939755722780564
235.09,235.28,236.15,233.52,4.93314876307411,242.4923892258793,250.28749999999997,19.93648486017659
233.37,234.37,235.24,233.2,4.525556082634953,241.01559118481032,248.78249999999994,19.11691706608487
236.39,235.32,237.65,234.88,4.347619499401389,239.98002915120844,247.45049999999992,22.79823421545604
234.9,235.87,238.1342,234.6701,4.221402428058333,239.23275112371599,246.13399999999993,24.994255958734392
232.95,236.21,237.64,232.3075,4.380130652621426,238.6831600103131,244.93749999999991,26.4316444675529
227.93,230.09,230.44,227.3,5.027254845104079,237.12076728116526,243.4704999999999,19.1080290096432
227.03,227.03,227.79,225.64,4.94478986723207,235.2860823209534,241.9599999999999,16.559060162741556
225.82,224.4,228.06,224.33,4.771248457627487,233.3067946262346,240.32349999999988,14.687941301769373
226.27,227.06,229.93,225.84,4.879641535109275,232.17101378510102,238.8014999999999,24.30056043850021
225.64,227.01,227.49,223.89,4.696835601522238,231.23264764235537,237.36099999999993,24.243508206842332
218.43,220.82,220.96,215.132,5.722716229876203,229.33943898010895,235.96399999999988,18.32534804485406
223.06,218.96,223.58,217.93,5.712328197036746,227.45226825645278,234.74899999999988,16.944341519472555
225.07,224.59,228.22,224.2,6.219138454602924,226.93185584618865,233.8139999999999,33.73848321699731
220.9,223.97,224.58,220.79,5.8735472468025085,226.39333660142708,232.5599999999999,32.92389050303699
220.54,218.82,220.96,217.2814,5.989983354402151,225.01636631025852,231.17199999999988,26.924177884733925
220.0,219.89,220.94,218.83,5.437128589487559,224.08429970839333,229.9874999999999,29.874238433492557
218.55,221.03,221.5,217.1402,5.283224505275052,223.52897248868544,228.87999999999988,33.072685608385214
221.03,217.68,222.49,217.19,5.285621004521475,222.4655229452881,227.7659999999999,28.78583911993864
218.95,218.72,219.84,217.65,4.843389432446978,221.78451877341752,226.6764999999999,31.833626604155217
221.38,217.73,222.56,217.473,4.878190942097409,221.04733354188707,225.7424999999999,30.45503153948018
222.01,220.96,223.76,220.37,5.042735093226351,221.03145471608943,225.02649999999988,39.89153413202015
221.06,222.77,222.85,219.44,4.809487222765442,221.34755385861862,224.44649999999993,44.574177060251614
219.96,220.7,220.82,219.12,4.643846190941809,221.22981679341524,223.71549999999993,40.55910770439285
217.73,219.9,220.13,217.56,4.4290110208072635,220.9880319218852,222.91699999999992,39.04870255259837
220.0,218.75,220.79,217.02,4.334866589263366,220.581117026997,222.04399999999993,36.856481790236955
224.8,223.085,226.42,222.86,4.811314219368597,221.0363684766339,221.6937499999999,48.87743856952504
218.07,223.59,223.71,217.73,4.978269330887372,221.50066511724592,221.52174999999994,50.10688786049092
213.86,216.7,216.78,211.71,5.964230855046318,220.6278169141103,221.13674999999995,36.71985550001511
214.84,214.17,216.44,211.07,5.916483590039701,219.45366838427205,220.49224999999993,33.11063673981179
214.05,213.26,214.42,212.51,5.344128791462601,218.32754685985896,219.80474999999993,31.859154057608862
212.0,213.28,213.97,211.51,4.9321103926822305,217.40981106715734,219.42774999999992,31.921990307181336
208.39,209.19,209.48,207.32,5.078951765156199,215.9152999640378,218.9392499999999,26.391984519935253
206.43,205.7,206.98,204.22,5.063387227276742,214.05797269784912,217.9947499999999,22.668732221750034
210.16,208.49,210.45,207.2,5.018617623380065,213.04561402551292,217.22074999999987,31.280048310551994
208.5,209.01,209.32,206.655,4.682386534325768,212.3118660208742,216.7302499999999,32.82905219911181
204.1,205.53,205.72,203.32,4.826331315136372,211.07879947162434,216.01224999999985,28.116424374948746
207.86,204.16,208.55,203.53,4.853998270116891,209.82083593132901,215.16874999999987,26.455249067235485
205.86,206.49,207.19,205.0573,4.593427088671622,209.2152293983601,214.6092499999999,33.841650146994326
209.43,202.64,212.051,201.0,5.515937504575675,208.0197331441128,213.8052499999999,28.573000168169216
213.19,212.46,214.435,210.75,6.412946432493437,208.82705439063773,213.54174999999987,50.4399357456586
212.99,212.64,213.65,211.6032,5.78921122785152,209.5203172287036,213.12574999999987,50.74703334335027
210.88,210.36,213.35,210.32,5.395038195301303,209.67298682348476,212.50524999999988,46.67640208550478
210.62,210.35,212.7307,210.025,5.010847024543975,209.7960801283057,211.98774999999992,46.65816307032569
204.28,206.5,207.16,203.84,5.225011735323406,209.1967928322501,211.31774999999988,39.975940690059
203.46,201.74,205.14,199.67,5.4542957731343495,207.84101231729554,210.46724999999986,33.40397671664917
203.16,202.75,206.44,202.5869,5.346539234115156,206.9153737141509,209.45049999999986,35.88883740848512
201.02,208.97,212.14,200.83,6.1984622006701295,207.28894212975982,208.71949999999987,48.92832086842045
199.62,200.48,202.0516,199.15,6.715824743431539,206.05095265162166,207.90849999999986,37.393768066159225
201.3,200.99,202.76,199.29,6.25213549436989,205.1307794422359,207.24949999999984,38.36360266217262
200.2,203.43,203.53,199.39,5.950401852317051,204.82154681637482,206.75799999999987,43.05311038653252
195.41,199.04,199.56,193.82,6.4732015877003315,203.77035648612485,206.04599999999988,37.36932754410805
196.31,197.0,198.067,194.04,6.262744218028856,202.5393825795567,205.43649999999988,34.98462967892519
197.99,193.34,198.649,192.58,6.23506647259616,200.86676756509183,204.81849999999991,31.036436936051164
205.53,204.02,206.43,201.63,7.21434269079671,201.44008255325696,204.5949999999999,49.5107295450122
213.9,208.43,218.03,206.7435,8.18515087782575,202.71097663448296,204.56599999999992,55.03695579013481
216.42,213.04,221.37,211.3,8.864415038136357,204.5889808827588,204.9414999999999,60.10839166568746
208.76,208.78,210.16,207.31,8.416641461259733,205.35098435862082,205.1724999999999,53.869797451831126
208.46,209.68,210.64,208.44,7.528549823936912,206.13807811159884,205.33199999999994,54.96696572743477
207.48,207.74,209.73,207.14,6.823042706231639,206.42933663676268,205.58699999999993,52.00455045725659
208.89,207.02,209.24,206.73,6.206893748198551,206.53672997553312,205.31499999999997,50.87390229162595
207.67,208.67,209.15,207.17,5.624480355598757,206.9245972527089,205.11649999999995,53.45085687848686
208.46,208.84,208.91,207.29,5.052411733370364,207.27285229767094,205.04049999999992,53.72871845357643
203.65,207.22,207.23,203.61,5.077781485746025,207.2632427890035,204.88399999999993,50.53475079359677
205.79,202.59,206.5,202.36,5.046669844925162,206.41356228191196,204.68849999999992,42.509890414329945
204.0,205.66,205.88,203.7,4.795717009935852,206.27655095792798,204.88449999999995,48.53139012946801
204.1,203.35,205.0915,203.27,4.452043151373585,205.74445078375925,204.91449999999995,44.62379855069736
204.59,204.5,206.11,203.5,4.210322701177362,205.51818700489392,204.69099999999997,46.984976625518605
204.06,205.21,205.87,204.0,3.875990886723454,205.4621530040041,204.92749999999995,48.49158967798616
202.45,203.3,204.0,202.2,3.7522779029058206,205.06903427600335,205.04299999999998,44.694995516639395
203.31,201.75,204.39,201.71,3.5990953453478434,204.4655734985482,204.959,41.747747884460765
201.85,203.23,203.73,201.56,3.394938867441007,204.24092377153943,205.1685,45.55657020892624
199.2,201.24,201.51,198.81,3.54137617209229,203.69530126762317,205.38049999999998,41.502416337746936
200.81,200.02,201.4,198.41,3.462608147507678,203.02706467350987,205.7145,39.130348174234896
203.35,204.23,205.08,202.9,3.69080698357801,203.24578018741715,205.725,50.07189287669842
203.28,204.41,204.44,202.6901,3.4135345573525795,203.45745651697766,205.52400000000003,50.494637377918636
201.41,202.73,203.1323,201.36,3.361601049159351,203.32519169570898,205.0085,46.41876381278857
203.17,201.55,204.49,200.65,3.4299437564223014,203.00242956921645,204.647,43.66790668062169
198.68,197.92,199.495,197.05,3.5828089340762586,202.07835146572253,204.05900000000003,36.312415029703295
200.29,199.74,201.57,199.57,3.5924076577796513,201.653196653773,203.65900000000002,41.775953114789495
197.77,199.8,200.99,197.35,3.599206563811132,201.31625180763245,203.29800000000003,41.95834115766605
198.43,195.57,199.26,195.29,3.729319911838116,200.27147875169928,202.64300000000003,33.69117387077958
198.54,198.58,200.16,198.17,3.8522742101469567,199.96393716048124,202.13000000000002,42.628689334807206
198.8,198.78,200.85,198.15,3.6876636086973895,199.74867585857555,201.70800000000003,43.19396583070419
200.37,199.46,200.61,198.03,3.5294259503120498,199.69618933883456,201.55150000000003,45.2325338756298
199.69,197.87,199.88,197.31,3.39236510026747,199.3641549135919,201.16200000000003,41.37496179763128
196.05,198.45,200.29,195.21,3.6334558002292576,199.19794492930245,200.91700000000003,43.33369980391854
192.9,193.89,194.96,192.17,4.01153354305365,198.23286403306565,200.3865,33.54342371324648
191.545,192.74,193.5863,190.3,3.9513144654745536,197.23416148159916,199.763,31.54628651611685
194.7,194.15,196.79,193.6,3.9654123989781866,196.67340484858113,199.3055,36.682062095792745
193.95,194.19,195.97,193.385,3.76821062769559,196.22187669429366,198.9275,36.8314475525186
194.86,194.81,196.0,193.6,3.572751966596221,195.96517184078573,198.50650000000002,39.29790935615591
191.81,192.58,195.37,191.62,3.598073114225332,195.34968605155197,198.07350000000002,33.99346848053276
186.51,190.15,191.92,185.77,4.056919812193142,194.40428858763343,197.58,29.218344302535215
183.08,185.22,185.47,182.1489,4.620374124736979,192.73441793533644,196.6295,22.19133220071876
184.28,182.54,184.99,181.14,4.543177821203126,190.88088740163892,195.536,19.37659458483751
175.44,179.64,179.83,174.52,5.039866703888391,188.83708969225003,194.38150000000002,16.81263578854423
175.6,173.3,177.92,170.27,5.658457174761474,186.0121642936591,192.969,12.723090971312267
176.23,175.07,177.99,174.99,5.5201061497955495,184.02267987663018,191.8265,18.84642986897502
177.95,178.3,179.23,176.67,5.325805271253328,182.98219262633378,190.7545,28.953359307628943
176.42,177.38,179.35,176.0,5.043547375359994,181.96361214881856,189.6335,27.855454594320662
178.91,178.23,180.59,177.91,4.781612036022854,181.2847735763061,188.7665,30.55862000379119
180.2,178.97,182.14,178.62,4.6570960308767315,180.86390565334136,187.786,32.987441533645935
179.8,179.66,180.54,177.81,4.38179659789434,180.64501371637022,186.82999999999998,35.33085666878984
184.66,182.78,185.71,182.55,4.6201113696237215,181.03319304066653,185.99599999999998,44.994902181160874
185.22,186.6,188.0,184.7,4.705809745391761,182.04533976054535,185.43249999999998,54.28796145754045
183.52,183.09,184.349,180.2839,4.935851210335796,182.23527798590075,184.6645,46.30153653152871
186.93,189.0,190.9,186.76,5.3464438945735395,183.4652274430097,184.42000000000002,57.89096508802219
189.91,190.08,192.4689,188.84,5.101080481063032,184.66791336246249,184.28699999999998,59.65880403714148
186.27,190.92,191.75,186.02,5.190926126625454,185.8046563874693,184.1255,61.07118424653242
186.41,188.66,189.7,185.41,5.236508108536102,186.32380977156578,183.849,55.28494508328744
187.71,185.72,189.48,182.85,5.435578378745229,186.21402617673564,183.39449999999997,48.625736571642115
197.419,197.18,198.85,192.77,6.53478146749591,188.20783959914735,183.62449999999995,66.23862635183168
200.4,200.72,201.68,196.66,6.318384114996496,190.48277785384784,184.15299999999996,69.79304144001131
201.9,202.9,205.34,201.75,6.07575781285414,192.7404546076937,185.03699999999998,71.82285323387397
205.88,202.86,207.4175,200.825,6.149578125303549,194.58037195174938,186.05299999999997,71.72459298664324
204.29,208.48,208.84,203.5,6.125352678831612,197.10757705143132,187.49499999999998,76.70072053797719
210.89,211.75,211.84,210.23,5.730302296141383,199.7698357693529,189.41749999999996,79.08082549686739
209.84,209.15,212.65,208.13,5.557401968121188,201.47532017492512,191.12149999999997,72.53472493104147
209.88,210.52,215.31,209.23,5.643487401246732,203.11980741584782,192.73249999999996,73.80426601612132
203.06,200.67,203.4,199.11,6.467274915354342,202.67438788569368,193.89699999999996,53.90071764350128
204.4,204.61,205.97,203.86,6.3005213560180096,203.0263173610221,195.21599999999995,58.83470220752442
204.9,204.3,205.0,202.12,5.811875448015436,203.25789602265445,196.4825,58.289301825400756
206.83,205.28,207.76,205.12,5.4758932411560854,203.62555129126272,197.7635,59.60463357314924
207.36,207.16,208.48,207.05,5.150765635276643,204.26817832921495,198.9825,62.14886171402097
204.43,207.48,207.75,203.9,4.964941973094264,204.85214590572133,200.0265,62.59442607115879
202.83,204.53,204.94,202.34,4.989950262652225,204.79357392286292,201.0985,55.85915073107623
203.12,203.86,204.15,202.52,4.564243082273334,204.62383320961513,201.8415,54.38246241573297
199.54,203.13,203.38,198.61,4.662208356234286,204.35222717150327,202.494,52.695996081671616
199.46,199.25,201.37,198.56,4.649035733915101,203.42454950395722,202.9105,44.539073469263535
198.58,199.23,199.85,198.01,4.247744914784373,202.66190413960138,203.43900000000002,44.49962221560486
199.2,198.87,200.14,196.21,4.202352784100888,201.97246702331023,204.09650000000002,43.72501840905051
200.85,198.95,201.0,198.4431,3.9672881006579055,201.42292756452656,204.185,43.96585420384003
198.68,200.62,200.74,198.18,3.7662469434210624,201.27694073461265,204.18,49.02573855425786
200.32,199.5,202.85,199.23,3.7453545229323395,200.95386060104673,204.01000000000002,45.9348111024643
196.42,200.1,200.23,196.34,3.766018162513432,200.79861321903823,203.872,47.890380737333466
196.45,197.0,197.1,195.93,3.8237298535829396,200.1079562701222,203.298,39.65597713235256
194.79,195.69,196.37,193.14,3.828911303071093,199.30469149373636,202.495,36.69359414099325
193.25,195.35,196.5,193.15,3.7604954026323645,198.5856566766934,201.805,35.919789299766585
191.09,194.02,194.46,191.05,3.8375674879705954,197.75553728093095,200.98,32.903878472295766
191.64,191.24,191.68,188.38,4.095057846831941,196.57089413894352,200.5085,27.53461857631003
189.83,189.95,190.08,188.54,3.8957638687130944,195.36709520459016,199.7755,25.397808227570053
188.95,188.72,189.559,187.53,3.684940458896936,194.15853244011922,198.99649999999997,23.468321340486824
188.75,188.47,189.76,186.55,3.617091821911657,193.124253814643,198.15599999999995,23.07247004514911
191.664,186.79,192.88,184.58,4.286078704495703,191.97257130288972,197.13749999999996,20.491671036823764
191.51,188.74,191.98,186.6,4.44235317528203,191.3848310660007,196.20049999999998,30.515443554361504
195.34,191.05,197.69,190.78,5.08630272167031,191.3239526903642,195.52649999999997,40.40473528175909
190.02,195.09,196.33,189.81,5.291116618574553,192.00868856484342,195.08799999999997,53.316071020350364
186.23,188.16,189.49,184.73,6.015242815921048,191.30892700759915,194.33949999999996,37.73459807930156
188.35,186.53,188.99,185.92,5.594493842218044,190.44003118803568,193.70349999999996,35.05704815308571
185.8,188.02,188.39,185.79,5.166709007615466,190.00002551748375,193.14299999999997,39.42283893824759
184.85,186.12,187.33,183.74,5.040036292241828,189.2945663324867,192.50549999999996,35.99444153117151
183.9,183.73,184.1,182.56,4.82860253620728,188.2828269993073,191.74449999999996,32.09355851119743
182.25,181.71,183.3,180.92,4.540230745320526,187.08776754488778,190.79899999999998,29.128975246294704
180.0,180.91,182.67,179.37,4.363054924560449,185.96453708218093,189.86949999999996,27.991182570822716
175.49,178.9,179.12,175.35,4.5340470781946705,184.68007579451168,188.80949999999999,25.239020618335456
170.32,172.91,173.07,169.5,5.229183209881147,182.54006201369137,187.60499999999996,19.040163042293802
173.87,172.5,174.44,172.02,4.827871322755267,180.7145961930202,186.44549999999998,18.691033183178117
174.67,174.52,175.49,173.94,4.565318276647373,179.58830597610745,185.40399999999997,26.108192750161173
175.93,175.53,176.0,174.54,4.124558522840604,178.85043216226973,184.47949999999997,29.67231815843959
175.69,175.85,177.75,173.97,4.0753358767205174,178.30489904185706,183.70999999999998,30.846557395891296
174.34,174.97,175.15,172.89,3.916002180046159,177.6985537615194,182.96099999999996,29.349228650692467
174.32,173.15,174.91,172.92,3.6494304400395663,176.8715439866977,182.18249999999998,26.403955010204054
173.21,174.87,175.0,172.73,3.452368948605344,176.5076268982072,181.5025,33.419925959930644
173.71,174.33,175.3,173.1732,3.263001955947438,176.11169473489682,180.87949999999998,32.34431776014276
174.15,174.23,175.87,173.95,3.071144533669235,175.76956841946102,180.15399999999997,32.131531404553634
171.58,172.95,173.0,171.38,3.039552457430772,175.25691961592264,179.24899999999997,29.382371002822243
171.8,171.06,172.37,170.3,2.9839021063692295,174.49384332211852,178.04749999999996,25.765620241075148
171.19,172.03,173.32,170.99,2.8904875197450517,174.04587180900606,177.24099999999996,30.6346428465398
169.71,170.93,171.44,169.49,2.840417874067186,173.47934966191406,176.46099999999996,28.296117913788056
171.25,170.42,171.7,169.75,2.7132153206290153,172.92310426883878,175.58099999999996,27.225486899376563
169.71,170.8,171.2615,169.38,2.594398846253444,172.5370853108681,174.81499999999997,29.435871551459908
171.39,170.18,172.48,169.92,2.589484725360095,172.10852434525572,174.13749999999996,27.899653242129375
170.1,170.89,171.0,169.7,2.4052726217372262,171.88697446430012,173.59649999999993,32.38933342106351
171.05,169.43,171.21,169.25,2.341662247203338,171.4402518344274,173.02249999999995,28.355098293758168
168.99,170.41,170.66,168.42,2.327139069031434,171.25293331907696,172.59799999999993,34.44481326080119
172.4,170.94,173.94,170.34,2.508976344884086,171.19603635197205,172.49949999999995,37.63041732736563
174.65,174.24,175.57,172.8531,2.8119797241863584,171.74948428797714,172.58649999999994,53.32269738155938
172.86,174.18,175.08,172.3501,2.800254049302595,172.19139623561767,172.56949999999992,53.05303630905276
167.41,171.25,171.655,167.28,3.3859320422593684,172.0202332836872,172.35549999999992,41.62989966937348
166.96,166.52,168.98,165.93,3.6622274647937436,171.02019086847133,171.88899999999992,30.031401879286502
166.11,166.44,169.0,164.56,3.7733378269660656,170.18742889238564,171.46249999999992,29.874982565180837
163.25,165.25,166.15,160.23,4.121432423113772,169.28971454831552,171.06749999999994,27.50703030539569
156.25,154.68,158.13,154.11,5.1240849340975165,166.63340281225814,170.05799999999994,15.433797173015302
155.79,156.3,156.33,153.66,4.7735013720835875,164.75460230093847,169.15649999999994,21.315040202086326
155.48,157.76,158.13,154.32,4.63585831892879,163.48285642804058,168.33299999999994,26.4380022926168
154.11,152.7,154.48,151.74,4.833592844796103,161.52233707748775,167.32049999999995,21.138269269328298
154.15,153.92,155.14,151.7,4.634508152682374,160.14009397248998,166.46349999999995,25.15747811770798
156.41,153.3,156.73,152.62,4.559578416584889,158.89644052294634,165.52699999999996,24.4537434109214
157.5,156.82,157.88,155.9806,4.562495785644189,158.51890588241065,164.82149999999996,35.78519392204582
154.2,155.86,157.66,153.26,4.539282101980734,158.0354684492451,164.09349999999998,34.229380011934964
153.08,154.94,155.88,153.0,4.302241801697771,157.4726560039278,163.30049999999997,32.71486530003011
